file	rule	baseline_errors	baseline_warnings	current_errors	current_warnings	delta_errors	delta_warnings	delta_total
client/src/components/admin/UsersTab.tsx	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/components/admin/UsersTab.tsx	@typescript-eslint/no-unsafe-return	3	0	3	0	0	0	0
client/src/components/admin/UsersTab.tsx	@typescript-eslint/prefer-nullish-coalescing	11	0	11	0	0	0	0
client/src/components/auth/AdminGuard.tsx	react/no-unescaped-entities	3	0	3	0	0	0	0
client/src/components/auth/AuthConversionTracker.tsx	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/components/auth/GuestBookmarkMerge.tsx	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/components/auth/GuestBookmarkMerge.tsx	@typescript-eslint/no-floating-promises	1	0	1	0	0	0	0
client/src/components/home/use-home-layout.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/array-type	2	0	2	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-base-to-string	1	0	1	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-explicit-any	6	0	6	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-unsafe-assignment	2	0	2	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-unsafe-call	2	0	2	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-unsafe-member-access	10	0	10	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	@typescript-eslint/prefer-nullish-coalescing	18	0	18	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/components/layout/new/AppSidebar.tsx	unused-eslint-disable-directive	0	1	0	1	0	0	0
client/src/components/layout/new/ResourceBreadcrumbAncestorDisclosure.tsx	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/components/layout/SEOHead.tsx	@typescript-eslint/no-unsafe-assignment	6	0	6	0	0	0	0
client/src/components/layout/SEOHead.tsx	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
client/src/components/layout/SEOHead.tsx	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
client/src/components/layout/SEOHead.tsx	@typescript-eslint/prefer-nullish-coalescing	6	0	6	0	0	0	0
client/src/components/layout/SEOHead.tsx	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
client/src/components/layout/SEOHead.tsx	@typescript-eslint/prefer-string-starts-ends-with	1	0	1	0	0	0	0
client/src/components/layout/SEOHead.tsx	no-useless-escape	3	0	3	0	0	0	0
client/src/components/learning/ContinueLearningPreview.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/components/learning/ContinueLearningPreview.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/components/learning/ContinueLearningPreview.tsx	react/jsx-no-comment-textnodes	1	0	1	0	0	0	0
client/src/components/learning/ContinueLearningPreview.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/components/profile/AccountSecurityCard.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/components/resource/BookmarkButton.tsx	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/components/resource/BookmarkButton.tsx	@typescript-eslint/no-floating-promises	4	0	4	0	0	0	0
client/src/components/resource/BookmarkButton.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/components/resource/BookmarkButton.tsx	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
client/src/components/resource/BookmarkButton.tsx	@typescript-eslint/no-unsafe-member-access	4	0	4	0	0	0	0
client/src/components/resource/FavoriteButton.tsx	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
client/src/components/resource/FavoriteButton.tsx	@typescript-eslint/no-unsafe-member-access	4	0	4	0	0	0	0
client/src/components/resource/ResourceCard.tsx	@typescript-eslint/no-unsafe-assignment	3	0	3	0	0	0	0
client/src/components/resource/ResourceCard.tsx	@typescript-eslint/prefer-nullish-coalescing	6	0	6	0	0	0	0
client/src/components/search/SearchFilters.tsx	@typescript-eslint/consistent-type-definitions	3	0	3	0	0	0	0
client/src/components/search/SearchFilters.tsx	@typescript-eslint/no-unnecessary-type-assertion	2	0	2	0	0	0	0
client/src/components/search/SearchFilters.tsx	@typescript-eslint/no-unused-vars	4	0	4	0	0	0	0
client/src/components/search/SearchFilters.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/badge.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/button.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/category-explorer.tsx	@typescript-eslint/no-explicit-any	5	0	5	0	0	0	0
client/src/components/ui/category-explorer.tsx	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
client/src/components/ui/category-explorer.tsx	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
client/src/components/ui/category-explorer.tsx	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
client/src/components/ui/category-explorer.tsx	@typescript-eslint/prefer-nullish-coalescing	5	0	5	0	0	0	0
client/src/components/ui/category-explorer.tsx	prefer-const	1	0	1	0	0	0	0
client/src/components/ui/category-explorer.tsx	react/no-unescaped-entities	2	0	2	0	0	0	0
client/src/components/ui/chip-button.tsx	react/prop-types	0	0	2	0	2	0	2
client/src/components/ui/command.tsx	react/no-unknown-property	1	0	1	0	0	0	0
client/src/components/ui/community-metrics.tsx	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
client/src/components/ui/community-metrics.tsx	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/components/ui/community-metrics.tsx	@typescript-eslint/no-unsafe-assignment	2	0	2	0	0	0	0
client/src/components/ui/community-metrics.tsx	@typescript-eslint/no-unsafe-member-access	2	0	2	0	0	0	0
client/src/components/ui/community-metrics.tsx	@typescript-eslint/no-unused-vars	6	0	6	0	0	0	0
client/src/components/ui/community-metrics.tsx	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
client/src/components/ui/community-metrics.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/components/ui/consent-banner.tsx	react-hooks/exhaustive-deps	0	1	0	1	0	0	0
client/src/components/ui/consent-banner.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/export-tools.tsx	@typescript-eslint/no-base-to-string	2	0	2	0	0	0	0
client/src/components/ui/export-tools.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/components/ui/export-tools.tsx	@typescript-eslint/no-unnecessary-type-assertion	2	0	2	0	0	0	0
client/src/components/ui/export-tools.tsx	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
client/src/components/ui/form.tsx	@typescript-eslint/consistent-type-definitions	2	0	2	0	0	0	0
client/src/components/ui/form.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/paginator.tsx	@typescript-eslint/array-type	2	0	2	0	0	0	0
client/src/components/ui/progress.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/components/ui/search-dialog.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/components/ui/search-dialog.tsx	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/components/ui/search-dialog.tsx	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/components/ui/search-dialog.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/components/ui/sidebar.tsx	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/components/ui/sidebar.tsx	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
client/src/components/ui/sidebar.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-floating-promises	2	0	2	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-misused-promises	2	0	2	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-unsafe-assignment	2	0	2	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-unsafe-member-access	3	0	3	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/no-unused-vars	2	0	2	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	react-hooks/exhaustive-deps	0	2	0	2	0	0	0
client/src/components/ui/suggest-edit-dialog.tsx	react/jsx-no-comment-textnodes	2	0	2	0	0	0	0
client/src/components/ui/table.tsx	react/prop-types	2	0	2	0	0	0	0
client/src/components/ui/textarea.tsx	@typescript-eslint/no-empty-object-type	1	0	1	0	0	0	0
client/src/components/ui/theme-provider.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/toaster.tsx	react/prop-types	1	0	1	0	0	0	0
client/src/components/ui/toggle-group.tsx	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
client/src/components/ui/toggle.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/components/ui/view-mode-toggle.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/hooks/use-toast.ts	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/hooks/use-toast.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
client/src/hooks/use-user-profile.tsx	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/hooks/use-user-profile.tsx	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/hooks/useAdmin.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
client/src/hooks/useAdmin.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/hooks/useAdmin.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
client/src/hooks/useAdmin.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/hooks/useAuth.ts	@typescript-eslint/no-floating-promises	1	0	1	0	0	0	0
client/src/hooks/useAuth.ts	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/hooks/useAuth.ts	@typescript-eslint/no-unsafe-assignment	2	0	2	0	0	0	0
client/src/hooks/useAuth.ts	@typescript-eslint/no-unsafe-member-access	2	0	2	0	0	0	0
client/src/hooks/useAuth.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/hooks/useAuth.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/hooks/useAuth.ts	react-hooks/exhaustive-deps	0	1	0	1	0	0	0
client/src/hooks/useContinueLearning.ts	@typescript-eslint/no-floating-promises	3	0	3	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-explicit-any	4	0	4	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-floating-promises	3	0	3	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
client/src/hooks/useResourceToggle.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/lib/acquisition.ts	@typescript-eslint/no-unnecessary-type-assertion	2	0	2	0	0	0	0
client/src/lib/amplitude.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/lib/amplitude.ts	@typescript-eslint/no-empty-function	1	0	1	0	0	0	0
client/src/lib/amplitude.ts	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
client/src/lib/amplitude.ts	@typescript-eslint/no-unsafe-argument	1	0	1	0	0	0	0
client/src/lib/amplitude.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/lib/analytics.ts	@typescript-eslint/array-type	2	0	2	0	0	0	0
client/src/lib/analytics.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/lib/analytics.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
client/src/lib/apiError.ts	@typescript-eslint/no-explicit-any	7	0	7	0	0	0	0
client/src/lib/apiError.ts	@typescript-eslint/no-unsafe-argument	2	0	2	0	0	0	0
client/src/lib/apiError.ts	@typescript-eslint/no-unsafe-member-access	7	0	7	0	0	0	0
client/src/lib/apiError.ts	@typescript-eslint/prefer-regexp-exec	2	0	2	0	0	0	0
client/src/lib/authUtils.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/lib/clerk-appearance.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/lib/font-options.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/lib/guestBookmarks.ts	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/lib/guestBookmarks.ts	@typescript-eslint/consistent-generic-constructors	1	0	1	0	0	0	0
client/src/lib/guestBookmarks.ts	@typescript-eslint/no-empty-function	1	0	1	0	0	0	0
client/src/lib/guestBookmarks.ts	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
client/src/lib/home-boot.tsx	react-refresh/only-export-components	0	1	0	1	0	0	0
client/src/lib/mixpanel.ts	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/lib/mixpanel.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/lib/mixpanel.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/lib/parser.ts	@typescript-eslint/no-unnecessary-type-assertion	2	0	2	0	0	0	0
client/src/lib/parser.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
client/src/lib/parser.ts	@typescript-eslint/prefer-nullish-coalescing	12	0	12	0	0	0	0
client/src/lib/posthog.ts	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/lib/posthog.ts	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/lib/queryClient.ts	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
client/src/lib/queryClient.ts	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/lib/queryClient.ts	@typescript-eslint/no-unsafe-return	1	0	1	0	0	0	0
client/src/lib/queryClient.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/lib/queryClient.ts	@typescript-eslint/prefer-optional-chain	1	0	1	0	0	0	0
client/src/lib/safeStorage.ts	no-empty	2	0	2	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/array-type	3	0	3	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/no-explicit-any	11	0	11	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/no-unsafe-assignment	5	0	5	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/no-unsafe-member-access	14	0	14	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/no-unsafe-return	4	0	4	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
client/src/lib/static-data.ts	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/main.tsx	@typescript-eslint/no-unnecessary-type-assertion	2	0	0	0	-2	0	-2
client/src/pages/Bookmarks.tsx	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/pages/Bookmarks.tsx	@typescript-eslint/no-explicit-any	3	0	3	0	0	0	0
client/src/pages/Bookmarks.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/pages/Bookmarks.tsx	@typescript-eslint/no-unsafe-member-access	5	0	5	0	0	0	0
client/src/pages/Bookmarks.tsx	@typescript-eslint/prefer-regexp-exec	1	0	1	0	0	0	0
client/src/pages/Bookmarks.tsx	react/jsx-no-comment-textnodes	1	0	1	0	0	0	0
client/src/pages/Bookmarks.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/pages/Categories.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/pages/Categories.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/pages/CodeOfConduct.tsx	react/no-unescaped-entities	4	0	4	0	0	0	0
client/src/pages/ContinueLearning.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/pages/ContinueLearning.tsx	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
client/src/pages/ContinueLearning.tsx	react/jsx-no-comment-textnodes	5	0	5	0	0	0	0
client/src/pages/ContinueLearning.tsx	react/no-unescaped-entities	3	0	3	0	0	0	0
client/src/pages/Contributions.tsx	@typescript-eslint/array-type	2	0	2	0	0	0	0
client/src/pages/Contributions.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/pages/Contributions.tsx	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
client/src/pages/Contributions.tsx	react/jsx-no-comment-textnodes	1	0	1	0	0	0	0
client/src/pages/Contributions.tsx	react/no-unescaped-entities	2	0	2	0	0	0	0
client/src/pages/DesignSystemShowcase.tsx	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
client/src/pages/ErrorPage.tsx	@typescript-eslint/no-redundant-type-constituents	1	0	1	0	0	0	0
client/src/pages/GuestBookmarks.tsx	@typescript-eslint/no-floating-promises	1	0	1	0	0	0	0
client/src/pages/GuestBookmarks.tsx	react/no-unescaped-entities	2	0	2	0	0	0	0
client/src/pages/JourneyDetail.tsx	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/pages/JourneyDetail.tsx	@typescript-eslint/no-floating-promises	8	0	8	0	0	0	0
client/src/pages/JourneyDetail.tsx	@typescript-eslint/no-unsafe-return	3	0	3	0	0	0	0
client/src/pages/JourneyDetail.tsx	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
client/src/pages/JourneyDetail.tsx	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
client/src/pages/JourneyDetail.tsx	react-hooks/exhaustive-deps	0	1	0	1	0	0	0
client/src/pages/JourneyDetail.tsx	react/no-unescaped-entities	4	0	4	0	0	0	0
client/src/pages/Journeys.tsx	@typescript-eslint/no-floating-promises	4	0	4	0	0	0	0
client/src/pages/Journeys.tsx	@typescript-eslint/prefer-nullish-coalescing	5	0	5	0	0	0	0
client/src/pages/not-found.tsx	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/pages/not-found.tsx	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
client/src/pages/not-found.tsx	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
client/src/pages/not-found.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/pages/not-found.tsx	react/no-unescaped-entities	3	0	3	0	0	0	0
client/src/pages/Notifications.tsx	@typescript-eslint/consistent-type-definitions	2	0	2	0	0	0	0
client/src/pages/Onboarding.tsx	@typescript-eslint/no-unsafe-assignment	4	0	4	0	0	0	0
client/src/pages/Onboarding.tsx	@typescript-eslint/no-unsafe-member-access	4	0	4	0	0	0	0
client/src/pages/Privacy.tsx	react/no-unescaped-entities	7	0	7	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-explicit-any	4	0	4	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-floating-promises	3	0	3	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-misused-promises	1	0	1	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-unsafe-argument	5	0	5	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-unsafe-assignment	6	0	6	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-unsafe-call	8	0	8	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-unsafe-member-access	22	0	22	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-unsafe-return	3	0	3	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/no-unused-vars	6	0	6	0	0	0	0
client/src/pages/Profile.tsx	@typescript-eslint/prefer-nullish-coalescing	14	0	14	0	0	0	0
client/src/pages/Profile.tsx	react/jsx-no-comment-textnodes	1	0	1	0	0	0	0
client/src/pages/Profile.tsx	react/no-unescaped-entities	4	0	4	0	0	0	0
client/src/pages/PublicCollection.tsx	@typescript-eslint/no-unsafe-assignment	1	0	1	0	0	0	0
client/src/pages/PublicCollection.tsx	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
client/src/pages/PublicCollection.tsx	@typescript-eslint/no-unsafe-member-access	1	0	1	0	0	0	0
client/src/pages/PublicCollection.tsx	@typescript-eslint/prefer-nullish-coalescing	1	0	1	0	0	0	0
client/src/pages/PublicCollection.tsx	react/jsx-no-comment-textnodes	1	0	1	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-explicit-any	2	0	2	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-floating-promises	6	0	6	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-misused-promises	2	0	2	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-unnecessary-type-assertion	3	0	3	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-unsafe-assignment	6	0	6	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-unsafe-return	3	0	3	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/no-unused-vars	1	0	1	0	0	0	0
client/src/pages/ResourceDetail.tsx	@typescript-eslint/prefer-nullish-coalescing	5	0	5	0	0	0	0
client/src/pages/ResourceDetail.tsx	react-hooks/exhaustive-deps	0	2	0	2	0	0	0
client/src/pages/ResourceDetail.tsx	react/no-unescaped-entities	1	0	1	0	0	0	0
client/src/pages/Search.tsx	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/pages/Search.tsx	@typescript-eslint/no-unnecessary-type-assertion	1	0	1	0	0	0	0
client/src/pages/Search.tsx	@typescript-eslint/no-unused-expressions	1	0	1	0	0	0	0
client/src/pages/SubmitResource.tsx	@typescript-eslint/no-unsafe-assignment	2	0	2	0	0	0	0
client/src/pages/SubmitResource.tsx	@typescript-eslint/no-unsafe-member-access	3	0	3	0	0	0	0
client/src/pages/SubmitResource.tsx	@typescript-eslint/prefer-nullish-coalescing	4	0	4	0	0	0	0
client/src/pages/SubmitResource.tsx	unused-eslint-disable-directive	0	1	0	1	0	0	0
client/src/pages/TagLanding.tsx	@typescript-eslint/array-type	1	0	1	0	0	0	0
client/src/pages/TagLanding.tsx	@typescript-eslint/no-explicit-any	4	0	4	0	0	0	0
client/src/pages/TagLanding.tsx	@typescript-eslint/no-unsafe-assignment	7	0	7	0	0	0	0
client/src/pages/TagLanding.tsx	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
client/src/pages/TagLanding.tsx	@typescript-eslint/no-unsafe-member-access	17	0	17	0	0	0	0
client/src/pages/TagLanding.tsx	@typescript-eslint/no-unsafe-return	3	0	3	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/consistent-type-definitions	1	0	1	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/no-explicit-any	4	0	4	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/no-unsafe-assignment	13	0	13	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/no-unsafe-call	1	0	1	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/no-unsafe-member-access	17	0	17	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/no-unsafe-return	2	0	2	0	0	0	0
client/src/pages/TaxonomyListing.tsx	@typescript-eslint/prefer-nullish-coalescing	2	0	2	0	0	0	0
client/src/pages/TaxonomyListing.tsx	react/no-unescaped-entities	2	0	2	0	0	0	0
client/src/pages/Terms.tsx	react/no-unescaped-entities	5	0	5	0	0	0	0
client/src/pages/ThemeSettings.tsx	@typescript-eslint/no-explicit-any	1	0	1	0	0	0	0
docs/parity/evidence/audit-567-continue/lighthouse-final/lcp-candidate-probe.mjs	parsing-error	0	0	1	0	1	0	1
docs/parity/evidence/audit-567-continue/paint-first/atmosphere-repeat-check.mjs	parsing-error	0	0	1	0	1	0	1
docs/parity/evidence/audit-567-continue/paint-first/hydrate-check.mjs	parsing-error	0	0	1	0	1	0	1
docs/parity/evidence/audit-567-continue/paint-first/prefcp-tasks.mjs	parsing-error	0	0	1	0	1	0	1
docs/parity/evidence/fonts/filmstrip.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/fonts/font-set.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/footer/capture.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/footer/contact-probe.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/footer/pixels/capture.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/integration-shell/capture-admin-candidate.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/integration-shell/capture-current-admin-shell.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/integration-shell/normal-app-auth-regression.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/integration-shell/task565-breadcrumb-disclosure-2026-09-13/focused-guest-menu-check.mjs	parsing-error	1	0	1	0	0	0	0
docs/parity/evidence/integration-shell/task565-common-state-proof-2026-09-13/common-state-proof.mjs	parsing-error	1	0	1	0	0	0	0
drizzle.config.ts	parsing-error	1	0	1	0	0	0	0
eslint.config.js	parsing-error	1	0	1	0	0	0	0
playwright.config.ts	parsing-error	1	0	1	0	0	0	0
postcss.config.js	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/dedup-http-twins.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/dedup-trailing-slash-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/fix-dead-links-task287-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/fix-dead-links-task290-final-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/fix-dead-links-task290-pass2-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/fix-dead-links-task290-prod.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/prod-cleanup.ts	parsing-error	1	0	1	0	0	0	0
scripts/archive/admin-password-era/r6-data-fixes.ts	parsing-error	1	0	1	0	0	0	0
